id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
442,3.482739796745333e-35,0.0,6.548954360037389e-40,5.242642631857137e-38,2.772328881820218e-40,0.0,0.0,2.8187423405775654e-27,3.893267880829412e-38,0.0,1.0,0.0,2.996169495914536e-39,0.0,9.388699710976274e-44,0.0,4.595797935790637e-38,0.0,3.4205695514168785e-42,0.0,5.2631929540961534e-40,2.4774956849262766e-42,0.0,0.0,0.0,0.0,1.1635710721321422e-36,0.0,0.0,0.0,7.903323338791968e-43,2.3951346479452783e-38,6.749928482655288e-35,0.0,0.0,1.1901700573691398e-28,0.0,0.0,0.0,0.0,0.0,0.0,1.3924142320609977e-39,0.0,1.5553782719347247e-23,0.0,0.0,0.0,0.0,7.387767118312329e-28,0.0,3.923635700109488e-44,8.62826828372884e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.391322295785491e-42,0.0,0.0,0.0,6.704686759728819e-27,0.0,1.0509738482436128e-43,0.0,0.0,0.0,0.0,0.0,0.0,5.3997658962649504e-30,2.802596928649634e-45,1.2895028728409832e-39,0.0,0.0,0.0,0.0,0.0,8.930464177434314e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15188027050538e-42,2.7696670873612638e-36,9.524445273424988e-35,3.781647416349913e-27,4.012480520206423e-27,1.949109142972958e-25,0.0,0.0,0.0,1.4502696417575765e-39
447,0.0,0.0,1.1911036946760945e-43,1.6045247168402987e-38,0.0,0.0,1.8216880036222622e-44,1.3800528962605168e-35,5.605193857299268e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1180053934708893e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4118146692224435e-42,8.829990819648062e-30,0.0,0.0,0.0,0.0,1.401298464324817e-45,0.0,2.8841524992733385e-41,0.0,0.0,1.485376372184306e-43,0.0,0.0,0.0,0.0,1.1910148183909966e-28,0.0,1.4171178729106452e-30,1.1513202274199096e-26,0.0,0.0,0.0,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.471432336304993e-35,1.0,6.268346400962895e-33,1.0258330431829397e-30,7.547645762577043e-40,7.006492321624085e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2229864679470793e-43,0.0,2.7597140567327347e-34,0.0,0.0,9.72501134241423e-43,0.0,0.0,0.0,0.0,1.0106013864146406e-19,7.028015061843171e-32,0.0,3.143568718260549e-38,2.802596928649634e-45,1.9323905823039227e-42,0.0,0.0,8.84329956376126e-24,1.4584893352417241e-34,2.4483066379143906e-40,0.0,0.0,8.484319658181946e-34,1.737296203001178e-30,0.0,0.0,0.0
448,3.9349243162843673e-31,3.203368289446532e-42,2.9900014356647346e-34,1.2508416812286612e-21,1.3186218549296529e-41,0.0,3.6724294085650637e-38,1.1420372446423038e-35,2.938691780944453e-23,4.316125386982226e-40,7.133680012751057e-25,1.401298464324817e-45,7.671433913295314e-20,6.582731056434496e-36,5.191653555208931e-31,7.42688186092153e-44,5.528704933507054e-37,4.5414965823340993e-29,0.0,8.669242037702775e-32,1.5800845974564895e-36,7.86336485345585e-36,0.0,0.0,0.0,1.401298464324817e-45,1.650550005226968e-33,1.2471556332490872e-42,0.0,0.0,3.427762046491463e-36,5.648658957537437e-31,1.375242300289622e-38,0.0,8.53473550886276e-33,8.888576289058747e-41,1.9433270256805355e-31,1.0837642323088135e-40,8.754357119548788e-38,0.0,0.0,2.6451593300995534e-25,1.2990989593436934e-34,7.006492321624085e-45,6.151521334887002e-31,6.7577793427129495e-22,9.130763307291477e-33,1.0469997657987876e-39,7.465417568690463e-41,1.4347856860903572e-37,5.767134625744385e-28,2.8272593511428627e-35,2.392227320281727e-26,1.8216880036222622e-44,0.0,2.0892331550010208e-38,2.942726775082116e-44,3.479162324365385e-38,3.8056956489340635e-29,1.495532445355122e-35,1.2663595475661844e-35,2.79783251387093e-41,0.0,5.549716451096649e-40,1.4967689286992669e-40,3.6657967826737215e-42,3.853570776893247e-42,3.94465517707436e-42,1.1570489137432092e-25,0.0,0.0,0.0,8.96831017167883e-44,8.492239981849499e-37,7.496946784137771e-43,4.097690421843888e-37,0.0,2.8873754857412856e-41,4.568808927367741e-38,8.799958174174846e-40,0.0,1.4342195554123191e-33,1.0774297295433567e-28,7.785476828727983e-25,3.5092402492969785e-34,3.21090938273749e-36,1.5647509590871972e-31,6.90372041962724e-37,0.0,1.3568886456795973e-31,1.608410377352025e-41,3.1578778705852445e-34,1.0997390348021164e-41,1.4057040345927771e-37,1.0,6.202965199458648e-30,2.0143665424669245e-41,1.9337918807682476e-43,1.1825825817577459e-32
453,0.0,0.0,0.0,7.006492321624085e-45,0.0,0.0,0.0,0.0,0.0,1.0921247098776207e-34,0.0,0.0,0.0,0.0,3.183634643952524e-38,0.0,0.0,6.24558725549571e-42,3.992992636952276e-29,0.0,0.0,3.5421724384889518e-37,6.165713243029195e-44,0.0,0.0,7.371110182041403e-41,3.4232070575394934e-33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8140772625004002e-36,1.0089348943138683e-43,0.0,0.0,0.0,0.0,0.0,0.0,1.5771249878375092e-39,9.325741269565424e-34,3.841292488434167e-32,0.0,0.0,0.0,0.0,0.0,0.0,2.5867969651436123e-42,0.0,0.0,0.0,0.0,1.2351072690528224e-39,4.512181055125911e-43,0.0,0.0,1.061603896607002e-36,5.6091034800147345e-40,2.5092301738565184e-21,3.5032461608120427e-44,1.1350517561031018e-43,0.0,1.0710686989099272e-30,0.0,0.0,0.0,0.0,0.0,4.421397462829928e-34,0.0,1.8216880036222622e-44,7.981796052794158e-41,0.0,2.1534309213505076e-24,7.534128837590166e-38,0.0,0.0,0.0,0.0,1.721930479389602e-29,0.0,0.0,0.0,0.0,2.461905292302854e-31,7.0549492225204375e-40,0.0,2.9599398529645745e-26,0.0,0.0,0.0,7.847271400218976e-44,9.812788678219537e-40,7.598785932894005e-15,0.0
457,0.0,2.344372330815419e-42,6.6141287516131366e-43,0.0,3.7503503092080832e-31,4.793750962055018e-39,5.5039857655720185e-27,3.769492869033758e-43,0.0,2.165897241955059e-30,1.9646204469833935e-42,1.4476501631789033e-30,1.2266207499560314e-35,4.141054817514297e-25,5.091520134590293e-27,1.5365993542694674e-25,7.363982057013075e-38,2.3592635820737796e-36,1.745118929826804e-32,1.2631790823879772e-29,7.777206477002735e-43,3.027544616244433e-26,1.0,2.7146036608040478e-22,2.533009180808255e-17,6.060460250022226e-20,4.983251636242285e-38,5.92510797391229e-35,2.7461118003440826e-21,1.93842910306483e-20,1.0387705377696717e-27,0.0,1.0549347921140365e-36,2.6979627357926104e-29,3.613468710691764e-37,6.785711035789547e-35,2.4165170193178465e-24,5.561890547328101e-31,1.2108228811027697e-21,9.65594134110766e-40,3.835005549753336e-35,0.0,5.172135654354717e-34,4.056885146190204e-26,2.457559754174093e-32,0.0,1.1981092070360624e-29,8.256800449059987e-32,1.5185871457888043e-41,1.0006267729973534e-28,0.0,3.939049983217061e-42,9.956477559083085e-34,4.182842284846435e-39,5.409416094667028e-37,3.136121926751046e-36,9.21774667931475e-37,3.092743378415271e-23,0.0,1.401298464324817e-45,1.2602101109154273e-28,8.362263686325931e-31,1.128000998179275e-19,1.4968174535351128e-34,4.495373365666964e-36,4.029653177505525e-38,3.4397440424159065e-23,1.0675600926543256e-16,7.074758208994536e-34,0.0,9.97803571094647e-19,5.596776492513612e-30,9.307894432957839e-20,6.041541965874634e-32,7.261327976191111e-38,5.7380691815819404e-39,0.0,3.556630465027723e-16,3.674098059540299e-30,1.0631135644006244e-32,1.7656780909238157e-30,1.401298464324817e-45,0.0,0.0,0.0,5.605193857299268e-45,1.8197822377107804e-40,2.8623452746415785e-34,8.099373218260209e-20,1.2859365682492765e-39,9.898772351990508e-42,1.3078446545329668e-35,6.614050289661107e-34,1.0911167358791335e-27,0.0,1.1981250966340128e-33,5.585727170188041e-23,4.8777337448203454e-26,1.6490934124669134e-36
465,0.0,1.07283410428708e-41,0.0,0.0,9.280519469530398e-41,1.9004900227635683e-39,2.5756215538386833e-37,0.0,3.363116314379561e-44,5.909976273289916e-41,0.0,2.802596928649634e-45,0.0,7.344320045896564e-37,1.0266935497522567e-39,1.0,0.0,4.203895392974451e-45,0.0,1.5723675795511264e-39,0.0,0.0,0.0,0.0,0.0,5.693310307332941e-38,0.0,0.0,3.407037093983085e-27,1.064986832886861e-43,2.4943112664981744e-43,0.0,1.6493003786449003e-37,1.1677646309904893e-28,0.0,2.196366514390169e-37,0.0,5.465064010866787e-44,4.7928263853282566e-36,2.857247568758302e-42,0.0,7.847271400218976e-44,1.401298464324817e-45,0.0,0.0,0.0,7.006492321624085e-45,0.0,0.0,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,8.776332282066329e-42,5.719361847083204e-39,0.0,0.0,8.978119260929103e-41,0.0,3.1628521545839384e-37,0.0,0.0,6.20355558831798e-38,0.0,0.0,0.0,0.0,8.770247983143039e-35,0.0,4.1629004064006287e-38,0.0,0.0,0.0,0.0,1.621612010184429e-39,4.203895392974451e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.490664913473177e-38,4.775204776879679e-41,7.376435116205837e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
471,4.203895392974451e-45,1.401298464324817e-44,4.698885129941955e-37,8.720234028140033e-29,1.708182828011952e-41,4.203895392974451e-45,1.4969899086612217e-25,1.446227976369375e-35,1.1396138780902497e-34,2.949519821621654e-37,1.3198830235475452e-41,2.802596928649634e-45,5.6831044978869416e-33,6.232628270429191e-33,4.3239586453978015e-39,1.2422090496700206e-40,0.0,2.531342513009715e-21,0.0,2.1738746168174793e-32,1.2160448881226995e-35,0.0,8.407790785948902e-45,8.048231612987798e-40,0.0,0.0,5.530644778997188e-41,7.006492321624085e-45,1.4468406644153736e-41,6.516037859110399e-43,9.418126978727096e-42,4.981023062556184e-25,2.748241171254343e-27,1.7158827121672053e-24,7.034053341224475e-31,0.0,1.2675048469276298e-20,3.672753725081647e-37,7.885092458206063e-26,1.2379036417948467e-33,1.548393436748256e-37,9.811039973092922e-30,1.0304804187222481e-38,1.948435449720442e-40,4.840963790174743e-38,1.0,3.968825984785105e-32,2.6006760444499125e-32,2.0923670188866368e-39,1.1999318750013409e-41,1.2244407130764027e-30,2.9801429594370216e-32,2.7007217283560753e-22,5.1744907613043925e-40,3.4302385108207197e-41,2.802596928649634e-45,0.0,3.65531760065897e-33,1.779421110954299e-19,7.345502585682751e-28,4.514116743974835e-23,1.1468296136438133e-37,1.283772418595516e-35,2.078812258841223e-40,2.802596928649634e-45,4.2482505026891335e-36,4.254556928718756e-37,1.233142648605839e-43,3.675147352817617e-31,3.851188569503895e-41,0.0,7.726759732287041e-42,1.3302526321835488e-41,0.0,1.0481712513149632e-42,1.1708675435527798e-39,0.0,4.3159992701204366e-43,5.823706375899816e-36,6.476752334974491e-19,4.778427763347626e-42,1.1600950221782103e-31,9.39099618694749e-27,9.635099010689454e-35,7.378688731986532e-23,9.719434174526218e-40,1.401298464324817e-44,1.7044743196520857e-37,2.54714021860322e-41,4.6056616756810195e-40,1.5906138868550999e-41,2.1881469684347235e-36,3.341173101467006e-37,0.0,2.9696986555485813e-27,2.1565983365958935e-42,7.2448691091562915e-37,0.0,9.80908925027372e-45
472,1.0796416122267699e-39,0.0,8.688050478813866e-44,1.6047670013447805e-41,8.407790785948902e-45,0.0,0.0,2.5864606535121744e-40,2.870727416290025e-30,0.0,0.0,1.500790655291879e-41,0.0,0.0,0.0,0.0,2.788583944006386e-43,2.1964358753010367e-35,4.732445102711991e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69656390706177e-40,1.5134023414708024e-43,0.0,0.0,0.0,0.0,0.0,0.0,4.8905316404936116e-42,0.0,0.0,0.0,0.0,0.0,0.0,1.127835069011829e-40,8.568980735791334e-35,1.4617261232215606e-33,0.0,0.0,0.0,0.0,1.9500015418719893e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.370222820687104e-31,5.196219684204835e-20,0.0,5.794859296832593e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.530625393550494e-23,0.0,5.563154903369524e-43,0.0,5.438547429729087e-30,0.0,0.0,1.9877951209863974e-39,0.0,0.0,0.0,0.0,1.520268703945994e-41,4.203895392974451e-45,0.0,4.480205442039807e-36,0.0,0.0,0.0,0.0,1.0,9.62014283573439e-22,1.5561419446327094e-41,0.0,0.0,7.664341186994137e-31,7.648087670686355e-35,0.0,0.0,0.0
473,4.0323236182226324e-33,2.1267217950392794e-22,2.445250950788541e-34,1.74195412100218e-41,1.0098804330458966e-27,2.5857925144043843e-36,0.0,2.705297745310103e-31,0.0,3.3302194010244313e-13,0.0,3.2893511740062075e-35,3.466508318972839e-39,0.0,0.0,7.006492321624085e-44,0.0,8.96831017167883e-44,5.5197261292013936e-30,5.6046702801767975e-34,6.516023456822748e-29,5.047477068497991e-42,0.0,1.4298333169831419e-25,2.8168165069296754e-28,0.0,3.4613389198766763e-26,9.609583092053807e-36,4.26426371466124e-34,0.0,0.0,0.0,0.0,1.0436030183212643e-40,0.0,1.4457425396764024e-35,0.0,0.0,4.082958820883411e-23,1.5765528195136972e-33,0.0,3.753236560033499e-26,0.0,0.0,0.0,0.0,1.8196690754295412e-32,0.0,3.75302784469431e-23,0.0,2.0318827732709848e-43,8.513591304227344e-35,2.2420775429197073e-44,3.052681845110967e-37,1.0,1.343985357133932e-41,1.2113987678232385e-31,6.16916884504222e-39,0.0,2.6694735745387765e-42,3.5109380292913625e-28,3.594162203827858e-25,2.9233455662400638e-27,2.802596928649634e-45,9.24820556667627e-31,1.6267004658769446e-29,1.793662034335766e-43,0.0,1.5041654304094818e-36,0.0,6.157809919690403e-40,0.0,2.585699748446046e-39,1.2611686178923354e-44,1.2633689826916124e-26,1.6677731977324391e-16,1.0632579593756618e-20,1.401298464324817e-45,3.6770181906331653e-28,1.1789123980364686e-41,3.3699662092436153e-34,0.0,0.0,7.006492321624085e-45,1.6815581571897805e-44,3.4963852211490864e-27,0.0,1.401298464324817e-45,6.050681693061034e-30,3.392263322437517e-40,0.0,9.80908925027372e-45,3.938954291347529e-36,0.0,0.0,0.0,2.09559777415327e-35,0.0,1.3694889891846437e-41
474,0.0,0.0,1.2051166793193427e-43,0.0,1.6498523781359672e-39,0.0,0.0,0.0,0.0,3.5095428113835784e-37,1.8491047017889354e-35,0.0,0.0,0.0,6.962373840773283e-39,0.0,2.4102157090042675e-35,0.0,1.9071147834937642e-23,1.8216880036222622e-44,0.0,1.6976275473294253e-38,3.3341049520129514e-38,0.0,1.5319339815721837e-26,1.5505564181131647e-30,0.0,3.535264534801045e-35,0.0,0.0,1.0558938846087214e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.307797409870317e-36,0.0,0.0,1.0,1.827143821305342e-35,0.0,0.0,0.0,0.0,8.288519753523706e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5223372357846707e-44,0.0,0.0,2.815469542747701e-31,0.0,0.0,9.80908925027372e-45,0.0,0.0,0.0,4.203895392974451e-45,4.203895392974451e-45,1.925790466536953e-40,4.203895392974451e-45,9.3942239174054e-34,0.0,2.3080949315909794e-29,0.0,0.0,0.0,1.0726982974489806e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.117340330028155e-36,3.566907150046319e-40,1.6815581571897805e-43,1.401298464324817e-45,1.2766669789077678e-40,6.727633927223447e-42,1.7426547702343425e-41,1.401298464324817e-45,0.0,0.0,3.9942896303991992e-28,3.0827659084777914e-31,1.414962609157678e-15,8.471998281584266e-40
476,5.5385120503520045e-25,1.9536915023118487e-28,2.8883282602799214e-20,7.144949456240531e-34,1.4904167439039141e-22,1.0,7.945987801560761e-28,2.0867569485106817e-37,1.568167320359511e-33,1.9319062940888303e-17,9.151646882788797e-34,5.358691314399392e-35,0.0,4.4174857298710785e-34,4.66789100872104e-36,7.970036679398095e-19,6.980845854454505e-27,0.0,1.0711597442387825e-28,7.638733662695869e-26,1.2905203578615948e-25,5.917401096683446e-29,1.1210387714598537e-44,1.8803377029195834e-36,3.8555364589456516e-30,2.3048974212120393e-32,1.1137291940197805e-33,5.8519888388572224e-36,1.126319753584261e-19,1.6367166063313863e-42,2.1914381589015262e-36,5.109938642233553e-30,1.0206320139976361e-26,1.0473983804244812e-32,0.0,1.1478735729561612e-18,0.0,5.717704110999908e-39,3.481715041751876e-36,9.406506663754613e-30,5.813001531341719e-31,3.542203280507632e-35,3.759964066246396e-30,1.76326665242518e-32,3.322551181880635e-23,1.3589442182405995e-39,8.689819029579721e-36,5.5491419187262756e-43,0.0,8.35505992473636e-38,1.834678959638346e-36,1.1382655231441746e-29,2.5223372357846707e-44,0.0,9.345491289400143e-37,0.0,1.252027766731819e-25,1.680039990433531e-38,0.0,1.4097541173840998e-28,2.4653180345219352e-30,1.6330231198910576e-37,8.407790785948902e-44,1.2420822501748994e-30,1.5317605925819346e-31,1.7362670751733426e-25,3.617811721285273e-23,1.5274153261140506e-41,7.081007768763022e-38,6.726232628759122e-44,1.3629301393032668e-34,7.707233364020798e-24,6.999192263104738e-27,1.2868851576265227e-36,9.773528287502403e-24,3.081050566533723e-23,2.0782996900925783e-19,4.0792108985464955e-21,6.179786119864252e-18,0.0,8.722879749364046e-25,2.872661851865875e-43,4.9605965637098524e-43,7.47157166797182e-36,3.2321696588304715e-36,2.0878080344628025e-37,5.132956274821805e-42,2.545201260975793e-34,1.0962524206688365e-27,2.1074072162887443e-34,1.0285530728144157e-42,1.1457618802659364e-39,3.903490149097605e-35,0.0,5.046215899880099e-41,7.694591329230839e-34,0.0,1.465024864188238e-26,5.490757989919906e-33
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7178856338842703e-39,1.0,2.8447978072131903e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9309168469301195e-39,8.881499731813907e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8972460168186563e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,3.545751486403868e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728671345404977e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.364144582903186e-24,0.0,0.0
479,4.218407553761855e-36,2.333470228762972e-40,8.672825875466424e-37,7.887404960808887e-27,0.0,0.0,1.765776194895702e-41,1.1602134713285182e-39,1.6924078879572516e-25,6.532152791450135e-41,1.601681582656416e-30,0.0,1.4710177726924679e-25,6.717124188741011e-41,6.939418329850099e-37,4.764414778704378e-44,2.323952833801032e-37,1.115129888199366e-37,0.0,3.2666603034951476e-32,2.729400271521443e-37,9.390304141665988e-37,0.0,0.0,0.0,0.0,1.0307409817638985e-36,0.0,0.0,0.0,2.423545694049771e-41,9.764471907169617e-40,1.555161035707682e-41,0.0,8.164664381349775e-37,0.0,3.8843027981731976e-33,3.546169334072776e-39,4.2473356453685205e-42,0.0,0.0,1.2628828625662095e-25,1.3480872379987037e-38,0.0,9.896821744528168e-37,1.2278994731442538e-34,6.880375459834852e-43,2.9547190873398076e-39,1.401298464324817e-45,0.0,1.9767763198740385e-33,1.9658816156012859e-41,7.106197509957725e-39,0.0,0.0,0.0,0.0,6.445972935894159e-44,5.501625008839793e-38,1.5356591761900612e-36,8.682585414802999e-41,0.0,0.0,1.401298464324817e-45,4.016121398754926e-42,0.0,0.0,0.0,6.103131771980777e-33,0.0,0.0,0.0,0.0,0.0,0.0,7.006492321624085e-45,0.0,1.401298464324817e-45,1.2140849894910215e-41,0.0,0.0,1.930947244885668e-40,7.532067583601083e-36,1.758723793794309e-34,3.11297507693035e-36,3.708676515682061e-41,4.624284932271896e-44,1.7464187980393654e-38,0.0,1.2744971482779291e-34,0.0,5.550122827651303e-41,0.0,2.802596928649634e-45,1.0,1.45278259485852e-32,0.0,0.0,2.2025630707280757e-33
480,4.203895392974451e-45,6.992547991188863e-34,2.0252111737554396e-21,8.84254145969046e-35,1.8146698959463585e-26,6.039762527917037e-26,1.3070515926878372e-20,1.016716304686264e-39,7.216449157268686e-32,4.625082017152144e-30,1.877739942195255e-43,1.975830834697992e-43,0.0,1.4856353109753013e-32,2.7205700030148563e-33,4.524146266908053e-32,4.616701212026668e-26,3.7114853904278307e-37,0.0,4.133668367732067e-25,1.209632331110505e-35,4.82327622675005e-27,9.122653748531293e-25,2.808295392932719e-37,3.4956274277837314e-33,7.02431529507961e-25,7.866613907214142e-34,6.099713654813776e-32,1.564828593813059e-39,1.888167696707251e-26,2.1887825855961063e-20,2.3165317131639423e-18,1.0981962417320351e-24,1.2424478007061407e-29,4.017529750771294e-22,5.13566249828935e-35,3.873132509159888e-25,1.2251249267900717e-19,7.910108373688917e-31,6.3026766965179615e-12,1.0,2.6921210800595013e-38,2.044239483504065e-32,4.414000012793427e-26,4.948145805216901e-25,4.3737121422627e-31,0.0,1.0894882536464123e-16,3.542430860346549e-36,2.0557286692384002e-38,6.499552694974949e-25,1.2800529570231976e-32,0.0,0.0,0.0,6.856553946460716e-38,0.0,3.2428525393826072e-21,5.865249239349847e-26,5.528137777571797e-36,1.2908391377859897e-27,3.510073286930233e-39,2.9987787136551085e-43,8.977121334969863e-30,9.068418933970194e-40,0.0,6.038363238591356e-39,2.537743720939375e-28,4.7002625921301705e-31,8.424305896126668e-33,0.0,3.923635700109488e-44,1.6145655725018806e-28,5.677966485547894e-34,3.519361093151778e-41,1.0089348943138683e-43,6.982914634182742e-37,1.1352557871553102e-22,2.4698445811483077e-31,8.027758642424012e-41,0.0,1.4161778998345266e-37,1.8528120140485744e-27,9.668959403841238e-44,3.5888031265720456e-26,4.148514714481188e-34,2.802596928649634e-45,1.1456098074173894e-22,5.2935770777641215e-34,2.7145988590546637e-33,1.7727854028510681e-22,7.637076630570253e-43,8.333087564815746e-40,0.0,1.0329460441353586e-27,7.647908379686423e-21,1.5593302327160638e-29,9.494416159770756e-26,2.4267956894806312e-34
483,3.207572184839506e-42,0.0,0.0,0.0,6.57387000725247e-37,0.0,0.0,1.6485040940435602e-34,1.6000025865660761e-41,4.348649524339205e-41,5.315615529646545e-40,1.1394457784660418e-24,0.0,6.986362411345142e-34,1.699775037226003e-41,4.1240213805079366e-42,2.5933163918688493e-31,4.804704463735137e-37,2.3407112827192137e-25,0.0,3.147316350873539e-42,0.0,0.0,0.0,2.0736136179631755e-32,0.0,2.2309007863682526e-39,8.535645257833899e-40,9.10844001811131e-44,2.184729091780204e-27,0.0,0.0,0.0,8.922371186641347e-35,0.0,9.80908925027372e-45,0.0,0.0,2.4943112664981744e-43,0.0,0.0,0.0,0.0,0.0,2.7499468943325135e-37,0.0,0.0,0.0,1.8428471791654674e-32,1.0,0.0,1.401298464324817e-45,0.0,0.0,4.484155085839415e-44,1.1404607681753956e-40,4.344025239406933e-44,2.929071339028792e-35,0.0,0.0,1.7117387629950227e-38,2.9066316225285125e-35,2.2260813772228092e-31,0.0,0.0,0.0,0.0,0.0,3.2169277018028473e-37,0.0,1.6965100118041263e-40,1.401298464324817e-45,1.9113711053390505e-42,2.0739217272007293e-43,3.785842995307746e-37,2.5612933330929006e-41,0.0,5.885453550164232e-44,0.0,0.0,0.0,0.0,0.0,0.0,8.155557062370435e-43,0.0,4.1409525635979474e-36,0.0,2.2776668634730516e-28,1.6967648653444004e-25,5.956077311208045e-38,1.5046849316143457e-32,1.5709957083545524e-41,4.081624775587327e-28,0.0,1.642279761234756e-39,0.0,1.401298464324817e-45,0.0
484,0.0,0.0,0.0,0.0,3.0552510417673987e-41,0.0,0.0,0.0,3.0092438713931817e-29,1.485376372184306e-43,0.0,1.0969310124045453e-33,0.0,0.0,7.2727390298458e-43,0.0,4.732184914024907e-42,0.0,5.730169454983943e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1734118811744544e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14906474074635e-43,0.0,0.0,0.0,0.0,3.9134289223550387e-38,0.0,0.0,0.0,0.0,0.0,2.540068077641007e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573246171596928e-36,2.654656401522434e-36,0.0,4.0742752850244056e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7619547272612655e-33,0.0,9.03648614456516e-39,0.0,1.8518050338659086e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1355788596310212e-42,0.0,0.0,0.0,0.0,1.0,3.404050035287692e-34,0.0,0.0,0.0,1.1585916084859087e-38,7.154035036932845e-40,0.0,0.0,0.0
